SPUR,KAP INDUSTRIAL,ADVTECH,REUNERT,CLICKS GROUP,CITY LODGE HOTELS,PPC,NAMPAK,MURRAY & ROBERTS,SUPER GROUP,CURRO HOLDINGS,INVICTA,PICK N PAY STORES,TSOGO SUN,SHOPRITE,GRINDROD,WOOLWORTHS HDG,FAMOUS BRANDS,AFRIMAT,MASSMART,MR PRICE GROUP,RAUBEX GROUP,THE FOSCHINI GROUP,BARLOWORLD,BIDVEST GROUP,SUN INTERNATIONAL,WLSN.BAYLY HOLMES-OVCON,MPACT,HUDACO,CASHBUILD,LEWIS GROUP,TRENCOR,ITALTILE,IMPERIAL,SPAR GROUP,TRUWORTHS INTL
1450,250,610,6430,4525,8300,3387,2014,4077,680,0.0,4400,4866,1736,10265,1877,2846,4403,350,14315,6300,2440,8800,5526,15310,10649,13250,0.0,8665,9091,7600,3530,380,12375,9890,7364
1450,250,610,6465,4529,8350,3400,1990,4094,690,0.0,4350,4895,1750,10250,1885,2800,4411,350,14380,6475,2500,8915,5650,15700,10633,13745,0.0,8613,9029,7737,3600,380,12575,10000,7374
1450,255,610,6500,4555,8350,3394,1970,4087,670,0.0,4275,4890,1825,10250,1880,2770,4495,346,14400,6384,2425,8939,6000,15500,10750,13651,0.0,8607,9025,7648,3600,390,12550,9950,7428
1435,255,615,6510,4560,8500,3369,2000,4060,660,0.0,4400,4852,1820,10090,1865,2731,4425,350,14400,6430,2448,8960,6350,15677,10850,13351,0.0,8600,9025,7744,3600,390,12470,10003,7445
1499,255,612,6450,4420,8460,3325,2017,4012,690,0.0,4400,4798,1810,10005,1832,2669,4445,347,14180,6441,2470,8805,6042,15321,10720,13539,0.0,8590,8801,7707,3600,385,12200,9899,7350
1455,260,615,6350,4429,8500,3318,2066,4000,710,0.0,4400,4800,1810,10001,1800,2644,4460,348,14153,6490,2448,8835,6050,15400,10755,13500,0.0,8561,9100,7700,3600,389,12600,10045,7400
1460,260,620,6365,4415,8547,3327,2178,3970,720,0.0,4450,4815,1850,10078,1812,2675,4460,349,14200,6589,2475,8905,6125,15500,10750,13355,0.0,8540,9100,7800,3700,389,12773,10149,7440
1470,258,620,6330,4355,8450,3321,2163,3925,710,0.0,4450,4795,1825,10000,1849,2659,4430,348,14170,6609,2420,8946,6050,15370,10764,13251,0.0,8526,9080,7750,3600,391,12650,10040,7450
1465,258,615,6350,4350,8400,3335,2179,3900,710,0.0,4350,4769,1825,9873,1835,2616,4365,347,14200,6480,2340,9000,6120,15150,10707,13250,0.0,8534,8870,7717,3510,390,12500,10075,7420
1520,258,610,6270,4345,8264,3251,2208,3849,710,0.0,4350,4702,1833,9649,1801,2642,4349,346,14000,6421,2300,8860,6000,15082,10550,13226,0.0,8501,8985,7664,3510,380,12250,10115,7200
1462,258,595,6400,4390,8200,3293,2245,3900,700,0.0,4325,4795,1924,9822,1838,2739,4420,349,14095,6540,2300,8950,6168,15399,10403,13282,0.0,8499,8985,7666,3546,380,12625,10050,7375
1458,240,593,6500,4370,8300,3338,2300,3890,700,0.0,4280,4850,1899,9978,1830,2773,4445,342,14116,6690,2341,8950,6250,15735,10500,13313,0.0,8500,8680,7800,3600,381,12983,10000,7490
1450,260,593,6470,4450,8420,3283,2251,3875,700,0.0,4299,4930,1830,10148,1819,2760,4430,340,14218,6760,2300,9049,6218,15706,10533,13440,0.0,8550,9545,8000,3601,382,12997,10000,7400
1401,260,590,6550,4470,8450,3335,2299,3890,700,0.0,4199,4950,1833,10280,1845,2781,4427,335,14051,6908,2300,9190,6440,15815,10675,13505,0.0,8170,9750,8142,3606,382,12850,9770,7500
1453,260,585,6500,4440,8499,3332,2279,3875,720,0.0,4200,4851,1880,10274,1900,2731,4400,345,14200,6697,2300,9000,6400,15550,10750,13400,0.0,8200,9750,8000,3750,400,12700,9751,7395
1453,259,585,6500,4380,8400,3275,2255,3885,720,0.0,4170,4867,1885,10280,1880,2720,4400,340,14300,6709,2320,8980,6340,15619,10775,13446,0.0,8199,9400,7959,3700,400,12700,9793,7523
1470,259,585,6550,4370,8370,3297,2236,3887,730,0.0,4250,4940,1920,10120,1869,2720,4350,336,14240,6749,2300,9058,6329,15595,10700,13420,0.0,8200,9550,7903,4000,400,12670,9750,7566
1461,259,590,6550,4415,8300,3260,2245,3900,730,0.0,4250,4975,1925,9989,1850,2705,4400,335,14150,6600,2299,9090,6320,15492,10735,13550,0.0,8300,9100,7800,3700,410,12795,9788,7490
1410,259,605,6500,4411,8100,3280,2320,3876,730,0.0,4250,4900,1900,9988,1850,2687,4375,340,14152,6625,2250,9261,6500,15500,10650,13560,0.0,8250,9500,7795,3700,415,12852,9880,7386
1440,255,600,6497,4400,8100,3300,2300,3859,750,0.0,4250,4880,1910,9950,1850,2626,4420,335,14300,6644,2253,9185,6540,15600,10607,13550,0.0,8350,9550,7730,3689,416,12800,9699,7250
1500,254,605,6460,4239,8199,3325,2300,3870,780,0.0,4258,4800,1900,9980,1875,2580,4400,345,14330,6490,2250,9000,6501,15600,10440,13460,0.0,8325,9220,7727,3600,420,12680,9549,7150
1482,250,605,6485,4220,8324,3405,2285,3920,790,0.0,4300,4700,1900,9800,1812,2565,4301,335,14250,6302,2217,8762,6551,15726,10553,13675,0.0,8400,9400,7579,3440,420,12689,9377,6992
1476,250,605,6515,4269,8299,3333,2300,3950,810,0.0,4300,4752,1900,9870,1870,2575,4375,349,14483,6350,2250,8755,6603,15800,10350,13664,0.0,8300,9400,7630,3450,401,12590,9435,7009
1485,250,605,6601,4290,8193,3370,2307,3845,830,0.0,4300,4815,1920,10030,1858,2620,4400,334,14450,6399,2255,8920,6580,15600,10370,13740,0.0,8350,9682,7743,3450,401,12500,9560,7125
1480,250,595,6610,4368,8250,3375,2315,3900,820,0.0,4300,4846,1950,9924,1879,2629,4400,330,14585,6450,2352,8920,6609,15915,10376,13800,0.0,8400,9600,7840,3375,401,12948,9617,7146
1500,252,600,6678,4369,8105,3365,2320,3921,810,0.0,4300,4841,1909,10000,1878,2650,4400,345,14701,6500,2435,9015,6600,15900,10500,13885,0.0,8373,9600,7799,3375,401,12685,9795,7095
1500,252,600,6600,4360,8100,3353,2325,3975,820,0.0,4300,4809,1959,9900,1882,2650,4380,345,14650,6500,2415,9000,6700,15800,10579,13749,0.0,8374,9600,7939,3375,401,12630,9745,7025
1500,252,595,6611,4360,8070,3378,2309,3974,820,0.0,4350,4800,1980,10020,1850,2670,4400,340,14675,6443,2375,9000,6648,15800,10474,13898,0.0,8345,9580,7995,3300,413,12600,9589,7105
1500,252,600,6625,4360,8020,3425,2300,3976,810,0.0,4390,4840,1952,10080,1862,2685,4385,335,14700,6545,2375,9050,6540,15902,10391,13989,0.0,8250,9600,7992,3200,412,12799,9719,7248
1500,252,595,6749,4360,8100,3450,2299,4010,810,0.0,4391,4841,1915,9930,1891,2668,4400,335,14600,6600,2339,9000,6611,15701,10546,13950,0.0,8300,9550,8095,3200,415,12710,9729,7124
1500,265,595,6700,4334,8100,3495,2297,4017,830,0.0,4350,4840,1955,9965,1895,2694,4400,333,14670,6650,2335,9000,6700,15675,10547,13900,0.0,8300,9500,8129,3200,415,12748,9779,7165
1500,265,595,6700,4308,8079,3490,2300,4000,820,0.0,4391,4835,1955,10000,1890,2678,4350,333,14749,6613,2350,8940,6680,15700,10549,13900,0.0,8300,9572,8023,3200,415,12899,9800,7196
1500,265,600,6790,4430,8060,3510,2300,3980,810,0.0,4370,4830,1955,9978,1936,2700,4350,335,14745,6574,2399,8960,6625,15754,10400,13950,0.0,8300,9550,8230,3300,415,12700,9730,7195
1485,265,592,6800,4390,8100,3488,2313,4000,810,0.0,4400,4838,1928,9752,1925,2685,4355,330,14660,6550,2400,8900,6606,15735,10411,13949,0.0,8300,9550,7980,3205,416,12590,9683,7189
1485,265,592,6818,4370,8099,3490,2320,4000,810,0.0,4385,4817,1950,9775,1893,2685,4380,330,14740,6550,2400,8889,6455,15680,10375,13925,0.0,8299,9548,8100,3300,416,12469,9760,7200
1500,265,593,6873,4399,8070,3500,2315,4059,790,0.0,4384,4750,1950,9617,1835,2692,4370,335,14700,6566,2373,8850,6430,15849,10500,14086,0.0,8300,9450,8020,3300,420,12400,9780,7175
1496,210,587,6831,4294,8070,3313,2250,3933,760,0.0,4385,4750,1983,9500,1824,2638,4360,328,14700,6470,2375,8720,6379,15600,10300,13911,0.0,8288,10000,7940,3300,420,11900,9540,7050
1495,245,590,6925,4290,8070,3305,2272,4001,790,0.0,4385,4744,2000,9495,1840,2634,4365,330,14560,6480,2375,8600,6348,15577,10275,14000,0.0,8324,9898,7840,3400,420,12150,9500,7005
1490,245,590,6925,4360,8050,3280,2275,4014,800,0.0,4400,4761,1966,9590,1793,2625,4370,334,14700,6400,2373,8650,6400,15841,10315,13805,0.0,8320,9700,7910,3553,420,12100,9530,7000
1500,245,590,6938,4320,8100,3270,2245,4031,780,0.0,4395,4748,1975,9499,1812,2635,4350,336,14576,6450,2360,8550,6488,15928,10317,13800,0.0,8250,9950,7850,3560,420,11799,9501,6930
1495,245,585,6920,4350,8075,3279,2259,4020,780,0.0,4395,4749,1950,9489,1800,2640,4340,334,14490,6440,2390,8699,6590,16074,10400,13880,0.0,8275,9710,7940,3569,420,11770,9590,7111
1495,240,586,6670,4335,8000,3259,2275,4025,780,0.0,4380,4711,1965,9411,1791,2635,4350,340,14500,6400,2360,8651,6605,15800,10350,13800,0.0,8325,9450,7763,3569,421,11750,9600,7050
1495,240,585,6690,4199,7850,3200,2275,3994,770,0.0,4380,4680,1960,9383,1820,2529,4379,334,14458,6200,2334,8457,6839,15784,10275,13650,0.0,8331,9520,7600,3550,421,11615,9520,6800
1470,240,580,6641,4119,7700,3185,2295,4006,780,0.0,4375,4600,1955,9297,1834,2485,4350,330,14250,5995,2300,8250,6700,15716,10300,13500,0.0,8536,9600,7341,3550,421,11400,9320,6773
1455,240,580,6575,4050,7700,3200,2287,4022,770,0.0,4375,4567,1891,9100,1800,2410,4199,335,14375,5760,2350,8100,6610,15575,10300,13400,0.0,8500,9550,7243,3550,421,11050,9110,6580
1455,240,585,6633,4075,7700,3252,2310,3990,770,0.0,4375,4562,1900,9046,1797,2436,4079,335,14525,5851,2371,8170,6785,15600,10305,13300,0.0,8400,9492,7520,3550,421,11080,9230,6650
1430,240,575,6550,3990,7375,3260,2295,3930,760,0.0,4375,4532,1900,8890,1785,2440,3975,335,14600,5800,2392,8201,6700,15545,10310,13170,0.0,8500,9001,7490,3550,421,11350,9175,6680
1410,230,575,6600,3971,7060,3314,2293,3960,770,0.0,4350,4530,1860,9050,1720,2439,3990,330,14550,5751,2370,8220,6705,15495,10340,12980,0.0,8476,9250,7561,3550,423,11369,9155,6685
1380,229,580,6683,4050,7250,3350,2300,3945,770,0.0,4350,4541,1845,9330,1683,2425,3998,330,14639,5899,2306,8325,6750,15524,10356,12900,0.0,8480,9000,7600,3560,423,11375,9425,6750
1400,230,570,6575,4100,7150,3375,2305,3965,770,0.0,4275,4525,1960,9348,1665,2431,3940,340,14688,5947,2280,8313,6940,15598,10414,12990,0.0,8481,9000,7585,3600,423,11501,9500,6781
1400,225,570,6596,4087,7145,3265,2300,3460,750,0.0,4275,4436,1867,9176,1634,2398,3900,340,14439,5890,2120,8225,7010,15350,10405,12649,0.0,8480,9005,7540,3600,423,11450,9249,6542
1400,239,570,6400,3965,7144,3120,2299,3110,740,0.0,4238,4280,1830,8910,1610,2350,3780,340,14285,5686,2170,7949,6932,15350,10325,12300,0.0,8480,9044,7600,3590,425,11007,9081,6379
1400,239,570,6300,4000,7140,3013,2301,2965,730,0.0,4250,4280,1840,9001,1628,2368,3900,340,14381,5640,2099,7895,7012,15405,10414,11993,0.0,8500,9000,7530,3600,429,11000,9106,6370
1397,239,567,6400,4007,7100,3075,2305,2956,750,0.0,4270,4321,1810,9168,1640,2400,3890,340,14433,5700,2084,7978,7120,15769,10483,11829,0.0,8452,9100,7550,3640,431,11420,9230,6401
1390,238,565,6500,4032,7099,3040,2323,3000,760,0.0,4300,4260,1780,9312,1638,2397,3890,340,14301,5645,2048,7980,7085,15711,10364,12000,0.0,8452,9243,7500,3600,430,11450,9311,6575
1390,240,570,6433,3998,7044,3030,2308,3061,760,0.0,4335,4250,1795,9450,1603,2380,3887,345,14225,5589,2046,7990,7269,15577,10365,12000,0.0,8450,9090,7410,3599,425,11260,9403,6525
1350,240,555,6430,3875,7010,3010,2310,3045,760,0.0,4300,4270,1794,9300,1595,2360,3850,345,14220,5550,2076,7825,7023,15500,10360,12075,0.0,8430,8900,7354,3599,425,11099,9354,6450
1350,240,570,6290,3860,7000,2987,2300,2995,760,0.0,4300,4360,1665,9320,1600,2336,3978,342,14250,5640,2080,7750,6902,15520,10350,12090,0.0,8851,8850,7328,3525,420,10800,9365,6435
1330,230,560,6120,3850,7000,2984,2301,2950,760,0.0,4299,4451,1770,9225,1644,2301,3960,340,14250,5700,2067,7854,6950,15450,10425,12100,0.0,8500,9158,7325,3481,410,10740,9247,6300
1297,230,560,6000,3775,7000,2920,2298,2970,750,0.0,4300,4390,1680,9080,1669,2304,3960,342,14030,5601,2090,7650,6940,15320,10350,12101,0.0,8500,8600,7127,3480,410,10699,9080,6120
1300,229,560,6024,3840,6987,2900,2285,3000,750,0.0,4300,4450,1795,9300,1660,2350,3953,340,14255,5605,2065,7751,6950,15627,10330,12200,0.0,8500,8899,7100,3600,406,10763,9191,6144
1300,229,566,6000,3903,7040,2918,2289,2955,750,0.0,4300,4474,1830,9385,1640,2405,3990,336,14329,5900,2065,7884,7100,15855,10387,12425,0.0,8764,8690,7330,3650,408,11120,9125,6329
1305,228,565,5950,3942,6925,2880,2284,2970,720,0.0,4390,4500,1820,9400,1659,2461,3903,340,14500,5950,2070,8050,7110,15670,10241,12280,0.0,8764,8675,7185,3648,414,11092,9250,6435
1330,224,565,5955,3990,6869,2880,2284,2905,730,0.0,4390,4532,1755,9370,1645,2460,3840,340,14645,6007,2070,8030,7200,15750,10320,12400,0.0,8700,8700,7350,3640,410,11159,9200,6310
1352,225,565,5925,4030,6830,2875,2300,2910,720,0.0,4300,4585,1756,9410,1651,2551,3855,340,14650,5960,2080,8170,7355,15849,10100,12400,0.0,8683,8700,7421,3630,410,11170,9369,6482
1350,225,565,5874,4039,7000,2850,2285,2875,720,0.0,4300,4600,1790,9456,1631,2560,3810,335,14615,6017,2055,8170,7275,15700,10192,12400,0.0,8601,8700,7498,3580,410,11201,9365,6550
1379,225,565,5925,4080,6830,2845,2300,2875,740,0.0,4300,4716,1775,9650,1613,2645,3982,340,14750,6140,2074,8238,7315,15895,10104,12023,0.0,8734,8700,7520,3540,420,11441,9500,6679
1360,225,565,5890,3950,6847,2780,2285,2801,750,0.0,4284,4651,1760,9675,1573,2599,3930,333,14650,6000,2020,7900,7260,15470,10000,11761,0.0,9000,8700,7381,3475,420,11425,9500,6330
1360,230,561,5770,3801,6800,2750,2278,2741,760,0.0,4280,4560,1790,9400,1530,2540,3900,330,14499,5867,1978,7765,7150,15501,9900,11747,0.0,8700,8674,7250,3475,420,11231,9235,6290
1300,230,560,5685,3675,6858,2700,2297,2497,760,0.0,4240,4540,1790,9380,1440,2500,3870,335,14110,5789,1960,7600,7002,15375,9650,11588,0.0,8700,8630,7097,3451,420,10950,9265,6180
1380,225,555,5624,3785,6800,2735,2260,2507,760,0.0,4200,4600,1770,9625,1480,2583,3800,330,14350,5953,1922,7840,7070,15700,9800,11570,0.0,8520,8488,7170,3490,420,10960,9366,6300
1355,225,557,5780,3850,6875,2782,2258,2500,750,0.0,4250,4644,1760,9640,1535,2670,3850,330,14400,5995,1927,7854,7225,15601,9800,11600,0.0,8700,8379,7130,3500,420,11239,9499,6376
1350,231,553,5670,3810,7000,2746,2230,2400,740,0.0,4260,4585,1770,9575,1516,2660,3905,340,14400,6030,1934,7869,7100,15370,9818,11590,0.0,8559,8379,7095,3640,420,11140,9495,6485
1360,220,550,5623,3825,6800,2650,2199,2315,740,0.0,4400,4659,1734,9665,1500,2660,3900,340,14395,6030,1872,7900,7100,15490,9600,11480,0.0,8695,8320,6993,3640,420,11024,9450,6557
1350,220,551,5600,3960,6850,2695,2183,2400,730,0.0,4400,4750,1690,9810,1485,2702,3923,342,14400,6128,1872,7985,7101,15413,9460,11600,0.0,8569,8350,7050,3580,420,10925,9500,6625
1370,227,553,5600,4030,6860,2655,2175,2460,740,0.0,4350,4760,1720,9974,1495,2775,3933,342,14300,6127,1851,8131,7220,15435,9315,11540,0.0,8695,8390,7089,3660,460,11285,9599,6702
1400,220,553,5680,3852,6898,2610,2190,2508,730,0.0,4324,4715,1728,9886,1483,2688,3998,345,14150,6100,1850,8090,7121,15450,9175,11353,0.0,8470,8390,7050,3640,447,11220,9534,6710
1420,235,556,5600,3705,6900,2685,2140,2600,720,0.0,4325,4700,1680,9800,1510,2640,3970,345,14035,6079,1899,8136,7112,15308,9101,11350,0.0,8400,8380,6900,3560,447,11200,9400,6700
1420,220,570,5527,3740,6900,2718,2150,2590,720,0.0,4280,4670,1655,9849,1496,2650,3998,340,14016,6170,1880,8014,7140,15000,9115,11339,0.0,8300,8360,6921,3600,445,11099,9321,6751
1420,225,570,5510,3732,6904,2655,2064,2570,700,0.0,4490,4575,1621,9617,1467,2643,3990,340,13600,5895,1870,7930,6899,14484,8921,11200,0.0,8300,8360,6710,3600,420,10671,9342,6616
1430,225,570,5500,3805,6950,2566,2075,2534,670,0.0,4350,4643,1580,9793,1485,2652,3900,330,13799,5877,1855,8314,6862,14519,8794,11190,0.0,8300,8345,6643,3550,425,10690,9332,6695
1425,230,560,5522,3760,6700,2637,2073,2540,690,0.0,4300,4590,1580,9500,1465,2675,3900,340,13590,5850,1879,7900,6920,14700,8600,11100,0.0,8300,8345,6575,3600,420,10688,9250,6610
1395,220,570,5458,3640,6530,2600,2034,2460,690,0.0,4250,4505,1518,9355,1441,2620,3824,348,13250,5772,1830,7825,6793,14200,8350,11000,0.0,8439,8340,6500,3550,420,10696,9001,6479
1360,220,570,5472,3750,6500,2571,2100,2508,690,0.0,4300,4574,1505,9500,1465,2635,3800,349,13580,5880,1855,7870,6960,14450,8680,10897,0.0,8199,8350,6775,3750,419,10750,8950,6580
1351,205,567,5400,3747,6574,2534,2100,2500,700,0.0,4300,4530,1500,9412,1445,2666,3810,340,13420,5893,1827,7910,6950,14231,8606,10700,0.0,8200,8350,6900,3680,420,10605,8950,6600
1370,205,555,5609,3790,6850,2597,2145,2625,700,0.0,4300,4510,1450,9400,1463,2651,3800,331,13371,5878,1790,7910,6726,14055,8700,10801,0.0,8220,8350,6763,3650,420,10300,9000,6625
1379,205,552,5557,3883,6800,2500,2119,2692,710,0.0,4201,4548,1418,9426,1443,2710,3800,331,13037,5840,1790,8039,6950,14220,8750,10620,0.0,8200,8350,6848,3760,420,10795,9026,6695
1360,205,560,5591,4040,6780,2428,2095,2600,720,0.0,4300,4670,1421,9600,1415,2751,3800,331,13200,6090,1779,8280,6875,14480,8585,10800,0.0,8218,8340,7040,3772,420,10800,9240,6850
1330,210,560,5631,4101,6625,2427,2119,2600,710,0.0,4275,4700,1490,9680,1420,2730,3750,331,13250,6180,1760,8340,6900,14801,8749,10650,0.0,8202,8401,7231,3850,420,10801,9399,6897
1321,220,559,5678,4105,6600,2455,2105,2560,730,0.0,4300,4700,1500,9738,1435,2767,3775,331,13375,6100,1792,8345,7023,14990,8738,10570,0.0,8250,9150,7238,3900,420,11035,9430,6850
1350,235,560,5820,4130,6550,2405,2085,2617,720,0.0,4300,4730,1520,9700,1435,2720,3795,331,13460,6116,1770,8350,7036,14655,8773,10750,0.0,8299,9644,7310,3800,435,10880,9378,6870
1350,235,552,5733,4182,6570,2375,2124,2646,740,0.0,4300,4753,1600,9878,1435,2688,3800,340,13600,6075,1800,8380,7110,14799,8914,10555,0.0,8300,9480,7337,3747,430,10987,9415,6950
1345,235,545,5730,4330,6576,2395,2182,2675,740,0.0,4350,4830,1645,10325,1450,2770,3790,345,13800,6195,1880,8516,7310,14985,9200,10600,0.0,8300,9235,7418,3749,425,11260,9542,7179
1320,235,540,5858,4256,6740,2400,2194,2654,740,0.0,4350,4602,1600,10377,1483,2795,3790,340,14022,6125,1825,8465,7470,14866,9050,10800,0.0,8165,9350,7450,3750,435,11420,9500,7050
1330,225,545,6125,4315,6938,2418,2200,2690,760,0.0,4345,4626,1615,10500,1517,2834,3810,345,13977,6338,1891,8785,7600,15199,9050,10900,0.0,8191,9800,7570,3775,435,11766,9750,7200
1345,230,550,6042,4368,6918,2475,2190,2700,740,0.0,4325,4630,1620,10576,1516,2867,3850,337,13898,6352,1935,8890,7440,15041,8990,10900,0.0,8225,9800,7500,3750,435,11541,9700,7400
1370,230,558,6037,4335,6874,2583,2163,2700,740,0.0,4300,4602,1630,10501,1529,2850,3991,336,13946,6457,1884,8825,7330,15129,8838,11179,0.0,8265,9700,7533,3750,435,11694,9700,7500
1341,250,575,6049,4330,6906,2590,2185,2750,740,0.0,4325,4612,1582,10460,1550,2830,3998,350,14072,6524,1965,8865,7605,15065,8820,11497,0.0,8300,9750,7814,3800,435,11770,9700,7525
1332,240,570,6055,4300,7000,2610,2216,2800,740,0.0,4330,4440,1600,10458,1564,2800,3989,350,14025,6602,2050,8902,7655,15000,8850,11650,0.0,8280,9700,7830,3775,440,11698,9719,7520
1399,235,575,6045,4363,6950,2624,2265,2815,720,0.0,4301,4445,1603,10400,1520,2844,4000,350,14250,6620,2045,8760,7600,15040,8819,11700,0.0,8275,9700,7838,3775,435,11750,9698,7515
1340,235,572,6023,4416,6950,2577,2205,2765,710,0.0,4650,4410,1600,10255,1487,2806,3985,336,14245,6612,2010,8740,7620,15099,8750,11450,0.0,8275,9600,7851,3775,435,11631,9545,7499
1399,228,564,5922,4427,6862,2549,2200,2700,730,0.0,4400,4318,1627,10180,1486,2760,3900,350,14080,6560,2000,8651,7500,14853,8757,11351,0.0,8275,9550,7799,3750,435,11542,9525,7355
1335,230,570,6100,4430,6950,2544,2169,2722,750,0.0,4400,4340,1609,10001,1497,2777,3900,340,14000,6500,2024,8505,7578,14668,8850,11491,0.0,8400,9575,7750,3730,435,11486,9487,7301
1320,240,551,6050,4310,6900,2577,2160,2700,750,0.0,4400,4375,1625,10165,1488,2812,3865,336,14040,6600,2014,8500,7707,14850,9040,11439,0.0,8289,9575,7695,3700,435,11614,9606,7320
1335,240,545,6039,4283,6900,2585,2150,2645,760,0.0,4395,4420,1623,10007,1480,2860,3951,336,14020,6634,2035,8499,7770,14589,8940,11500,0.0,8200,9300,7700,3650,435,11502,9643,7330
1335,240,545,5970,4200,6750,2579,2150,2528,760,0.0,4368,4180,1625,9734,1430,2827,3980,336,13899,6548,2000,8401,7555,14118,8930,11401,0.0,8240,9201,7618,3600,435,11300,9498,7180
1335,240,549,6000,4200,6675,2549,2167,2508,770,0.0,4368,4055,1625,9723,1447,2826,4000,336,14036,6480,2039,8483,7500,14250,8910,11301,0.0,8270,9250,7573,3570,450,11212,9505,7165
1374,235,555,6240,4310,6745,2450,2170,2505,760,0.0,4345,4175,1629,10100,1451,2900,4003,338,14068,6504,2000,8540,7353,14974,9050,11500,0.0,8265,9050,7580,3570,450,11499,9720,7296
1340,230,550,6200,4345,6719,2450,2197,2510,780,0.0,4300,4240,1635,9990,1439,2889,4088,350,14150,6473,2050,8700,7363,14969,9100,11346,0.0,8475,9299,7750,3500,442,11460,9650,7376
1330,235,555,6340,4199,6772,2495,2196,2510,780,0.0,4280,4245,1629,10020,1440,2922,4250,340,14173,6500,2040,8800,7440,15060,9048,11386,0.0,8757,9400,7780,3510,442,11350,9745,7405
1321,235,560,6300,4345,6900,2529,2218,2485,790,0.0,4300,4237,1635,10128,1461,2993,4290,341,14100,6830,2035,9050,7377,15284,9100,11295,0.0,8700,9400,7837,3475,465,11601,9750,7545
1350,250,560,6230,4390,6900,2500,2245,2520,790,0.0,4300,4251,1626,10350,1462,2995,4210,350,14400,6720,1975,9060,7450,15148,9163,11400,0.0,8600,9300,7894,3475,465,11799,9750,7597
1331,250,560,6270,4451,7037,2516,2184,2500,800,0.0,4200,4220,1627,10186,1482,2980,4200,341,14342,6770,2005,9009,7494,15116,9200,11461,0.0,8600,9120,7751,3480,420,11461,9700,7579
1360,255,556,6200,4345,7060,2515,2200,2514,790,0.0,4045,4188,1700,10010,1497,2900,4200,340,14085,6700,2001,8897,7350,15050,9140,11000,0.0,8585,9060,7700,3470,420,11417,9700,7390
1360,255,556,6080,4302,7083,2521,2180,2527,800,0.0,4250,4154,1680,9990,1470,2870,4150,360,14025,6600,2005,8835,7305,15025,9067,11139,0.0,8600,9000,8070,3490,420,11239,9544,7300
1360,250,550,6050,4369,7092,2534,2196,2626,800,0.0,4300,4166,1670,10100,1466,2933,4080,369,14160,6622,1980,8874,6994,14870,9070,11031,0.0,8700,9000,8000,3520,420,11382,9589,7340
1360,250,550,6014,4340,7044,2520,2201,2620,790,0.0,4265,4186,1700,10075,1465,2890,4195,350,13980,6656,1940,8815,6859,15028,8961,10776,0.0,8700,9000,7900,3519,420,11325,9550,7272
1390,250,550,6035,4328,7060,2555,2211,2602,790,0.0,4265,4190,1652,10135,1470,2928,4200,350,14095,6680,1900,8810,6939,15128,9000,10816,0.0,8650,9100,7950,3600,425,11466,9600,7313
1395,250,569,6000,4230,7071,2570,2215,2630,780,0.0,4230,4200,1630,10020,1470,2920,4200,355,13920,6600,1961,8864,6910,15100,8970,10935,0.0,8640,9100,7960,3620,426,11580,9350,7285
1395,250,560,5997,4230,7100,2504,2199,2651,780,0.0,4250,4166,1610,9975,1458,2921,4240,370,13852,6579,1947,8850,6775,14994,8906,10850,0.0,8521,9100,7960,3620,426,11385,9150,7230
1327,250,575,5982,4349,7250,2509,2190,2660,780,0.0,4240,4165,1600,10065,1435,2935,4207,399,14000,6579,1940,8820,6790,15076,8933,10876,0.0,8650,9000,7854,3700,450,11400,9199,7249
1335,245,580,6019,4280,7250,2530,2199,2658,780,0.0,4244,4160,1551,10158,1420,2920,4200,391,13975,6579,1950,8920,6700,15016,8780,10878,0.0,8500,9000,7785,3700,432,11456,9130,7312
1395,250,580,5950,4249,7274,2575,2180,2665,800,0.0,4200,4160,1576,10090,1418,2885,4306,400,14005,6370,1950,8756,6929,14911,8742,10900,0.0,8550,8925,7750,3634,432,11500,9150,7286
1331,250,560,6028,4298,7328,2570,2200,2680,800,0.0,4200,4220,1625,10024,1425,2900,4373,400,14249,6389,1907,8822,6880,15040,8680,10900,0.0,8650,9000,7750,3600,432,11490,9240,7245
